Date,Ticker,Open,High,Low,Close,Volume
2015-01-02,ISAT.JK,835.7569580078125,841.8425669253452,821.5572038669031,821.5572038669031,966800.0
2015-01-02,LSIP.JK,1323.7803955078125,1327.2548847348671,1306.4079493725394,1313.3569278266486,14792100.0
2015-01-02,TINS.JK,1021.4751586914062,1042.7558911641438,1017.2190121968588,1042.7558911641438,2307500.0
2015-01-02,ULTJ.JK,809.8783569335938,809.8783569335938,809.8783569335938,809.8783569335938,39200.0
2015-01-05,ISAT.JK,851.9852905273438,862.1279725574312,823.585780843099,835.7569992792039,1555200.0
2015-01-05,LSIP.JK,1341.15283203125,1341.15283203125,1320.305896818329,1327.254875222636,14397000.0
2015-01-05,TINS.JK,1008.70654296875,1029.987271723365,974.657376961366,987.425814214135,3526000.0
2015-01-05,ULTJ.JK,806.6126098632812,806.6126098632812,796.8156955734438,797.9042416056479,3200.0
2015-01-06,ISAT.JK,857.056640625,862.127981693787,851.985299556213,862.127981693787,772000.0
2015-01-06,LSIP.JK,1320.3057861328125,1330.72925286544,1316.831297221937,1330.72925286544,11681300.0
2015-01-06,TINS.JK,995.9381103515624,1012.9626934344952,995.9381103515624,1000.1942561222957,4203000.0
2015-01-06,ULTJ.JK,827.2950439453125,827.2950439453125,821.8523133930407,821.8523133930407,79200.0
2015-01-07,ISAT.JK,851.9852905273438,860.0994361514137,833.7284628731863,860.0994361514137,3833600.0
2015-01-07,LSIP.JK,1330.7293701171875,1330.7293701171875,1316.8314132491228,1327.2548809001712,8378900.0
2015-01-07,TINS.JK,1000.1945190429688,1025.7314003802362,1000.1945190429688,1004.4506659325134,4833100.0
2015-01-07,ULTJ.JK,832.73779296875,832.73779296875,809.8783241421569,809.8783241421569,800000.0
2015-01-08,ISAT.JK,862.1278686523438,863.1421367331112,841.8425070369944,852.9994559254366,1433200.0
2015-01-08,LSIP.JK,1403.6934814453125,1403.6934814453125,1344.6271715825148,1344.6271715825148,63978600.0
2015-01-08,TINS.JK,1021.4751586914062,1025.7313051859535,1000.1944262186686,1008.7067192077636,10022700.0
2015-01-08,ULTJ.JK,908.9359741210938,936.149626040887,847.9773938207569,847.9773938207569,4210800.0
2015-01-09,ISAT.JK,872.2705688476562,872.2705688476562,851.9852067814317,863.1421559178551,1079200.0
2015-01-09,LSIP.JK,1403.6934814453125,1438.4383695998995,1403.6934814453125,1424.5404143380647,64993000.0
2015-01-09,TINS.JK,1042.755859375,1047.012005739796,1012.9628348214286,1021.4751275510204,17567900.0
2015-01-09,ULTJ.JK,892.6077880859375,925.2641705768864,870.8368664253048,914.3787097465702,686400.0
2015-01-12,ISAT.JK,909.798583984375,912.8413886130852,861.1137099250104,862.1279781345805,5050800.0
2015-01-12,LSIP.JK,1393.2701416015625,1403.6936089950905,1382.8466742080343,1403.6936089950905,16490900.0
2015-01-12,TINS.JK,1012.9627685546876,1038.499645072873,1004.450476381959,1038.499645072873,5391500.0
2015-01-12,ULTJ.JK,892.6077880859375,903.4932489162538,870.8368664253048,871.9254125083365,164000.0
2015-01-13,ISAT.JK,906.755615234375,912.8412233903103,902.698543130418,909.7984193123428,2567600.0
2015-01-13,LSIP.JK,1400.2191162109375,1403.6936053330492,1368.948714111934,1386.3211597224915,19487400.0
2015-01-13,TINS.JK,1008.70654296875,1025.731125972442,995.9381057159808,995.9381057159808,1491900.0
2015-01-13,ULTJ.JK,873.0140380859375,894.7849617289783,873.0140380859375,894.7849617289783,112000.0
2015-01-14,ISAT.JK,880.384765625,896.6130562355991,873.2848884828629,892.5559835829494,731200.0
2015-01-14,LSIP.JK,1348.1016845703125,1396.7445288589322,1341.1527068147957,1389.795551103415,26595000.0
2015-01-14,TINS.JK,1004.4506225585938,1012.9629159701072,987.4260357355668,1008.7067692643504,7933600.0
2015-01-14,ULTJ.JK,851.2430419921875,873.013963782269,851.2430419921875,873.013963782269,54000.0
2015-01-15,ISAT.JK,882.4132690429688,892.5559502963362,880.3847327922953,882.4132690429688,1112800.0
2015-01-15,LSIP.JK,1368.94873046875,1375.8977087960027,1348.1017954869924,1368.94873046875,17805100.0
2015-01-15,TINS.JK,1021.4751586914062,1038.4997446695963,1000.1944262186686,1021.4751586914062,16224600.0
2015-01-15,ULTJ.JK,868.659912109375,870.8370046209272,868.659912109375,868.659912109375,10400.0
2015-01-16,ISAT.JK,892.5559692382812,910.8127958817915,875.3134107416327,878.3562151822176,1158800.0
2015-01-16,LSIP.JK,1330.7293701171875,1372.4232407213813,1323.7803916831551,1361.9997730703328,19727100.0
2015-01-16,TINS.JK,1004.4506225585938,1034.243649498891,1004.4506225585938,1025.7313560873774,1324800.0
2015-01-16,ULTJ.JK,866.482666015625,866.482666015625,851.2430211359532,866.482666015625,117200.0
2015-01-19,ISAT.JK,892.5559692382812,902.698650706898,887.4846285039728,892.5559692382812,476800.0
2015-01-19,LSIP.JK,1316.831298828125,1348.1016990641492,1316.831298828125,1341.1527212339215,6843400.0
2015-01-19,TINS.JK,1017.2188720703124,1021.4750179785564,1000.1942884373364,1008.7065802538244,5663300.0
2015-01-19,ULTJ.JK,849.0659790039062,880.6338166848208,827.2950564653446,880.6338166848208,68800.0
2015-01-20,ISAT.JK,883.427490234375,890.5273667345365,880.3846860200201,890.5273667345365,337600.0
2015-01-20,LSIP.JK,1330.7293701171875,1337.6783485512196,1299.458967164042,1316.8314132491228,9432100.0
2015-01-20,TINS.JK,1008.70654296875,1021.4749802215188,1000.194251466904,1008.70654296875,1400800.0
2015-01-20,ULTJ.JK,849.0659790039062,851.2430712577624,807.7012261806391,851.2430712577624,738800.0
2015-01-21,ISAT.JK,865.170654296875,882.4132112992746,851.9851695303341,882.4132112992746,5110400.0
2015-01-21,LSIP.JK,1323.7803955078125,1334.2038631889766,1316.8314170537033,1327.2548847348671,6359500.0
2015-01-21,TINS.JK,1017.2188720703124,1017.2188720703124,1004.4504343455804,1008.7065802538244,2112600.0
2015-01-21,ULTJ.JK,857.7742919921875,857.7742919921875,849.0659235455663,849.0659235455663,341600.0
2015-01-22,ISAT.JK,864.1563720703125,864.1563720703125,844.8852792659276,864.1563720703125,1343600.0
2015-01-22,LSIP.JK,1306.407958984375,1316.831426742229,1302.933469731757,1316.831426742229,23804100.0
2015-01-22,TINS.JK,1004.4506225585938,1017.219062675864,1004.4506225585938,1017.219062675864,2094400.0
2015-01-22,ULTJ.JK,920.9100341796876,936.1496801353798,870.8369117538416,870.8369117538416,1536000.0
2015-01-23,ISAT.JK,854.0137329101562,872.2705585543164,851.9851967274718,858.0708052755252,947600.0
2015-01-23,LSIP.JK,1295.984375,1330.7292644101876,1295.984375,1309.882330764075,23637700.0
2015-01-23,TINS.JK,1012.9627685546876,1021.475060727416,1008.7066224683232,1012.9627685546876,3840200.0
2015-01-23,ULTJ.JK,903.4932861328124,919.8214780508754,898.0505554934582,919.8214780508754,82000.0
2015-01-26,ISAT.JK,831.6998901367188,882.4132980718846,824.6000130257955,854.0137896281917,922800.0
2015-01-26,LSIP.JK,1261.2396240234375,1309.882474536738,1254.2906453786802,1289.0355386024664,33228400.0
2015-01-26,TINS.JK,1000.1945190429688,1012.9629597116024,991.6822252638796,1004.4506659325134,3852500.0
2015-01-26,ULTJ.JK,899.1390991210938,899.1390991210938,899.1390991210938,899.1390991210938,9200.0
2015-01-27,ISAT.JK,826.6284790039062,846.9138404518549,819.5286024971242,841.8425000898677,910400.0
2015-01-27,LSIP.JK,1278.6121826171875,1282.0866722438643,1254.2907552304475,1261.2397344838016,17044300.0
2015-01-27,TINS.JK,995.9381103515624,1008.706547663762,991.6819645808292,995.9381103515624,1719000.0
2015-01-27,ULTJ.JK,899.1390991210938,899.1390991210938,876.279630499371,877.3681766242149,147200.0
2015-01-28,ISAT.JK,831.6998901367188,841.8425717237519,826.6285493432022,826.6285493432022,812400.0
2015-01-28,LSIP.JK,1282.0865478515625,1295.9845050098452,1268.18859069328,1271.6630799828506,12027300.0
2015-01-28,TINS.JK,1000.1945190429688,1004.4506659325134,995.9383721534242,995.9383721534242,1084300.0
2015-01-28,ULTJ.JK,899.1390991210938,899.1390991210938,899.1390991210938,899.1390991210938,0.0
2015-01-29,ISAT.JK,830.6856079101562,846.9138981745793,812.4287813626803,836.7712167593149,742000.0
2015-01-29,LSIP.JK,1268.1885986328125,1282.0865558781036,1264.7141093214896,1275.137577255458,10254800.0
2015-01-29,TINS.JK,1004.4506225585938,1004.4506225585938,995.9383291470804,995.9383291470804,3158900.0
2015-01-29,ULTJ.JK,899.1390991210938,899.1390991210938,899.1390991210938,899.1390991210938,0.0
2015-01-30,ISAT.JK,830.6856079101562,831.6998760516827,795.1862229567308,831.6998760516827,8150400.0
2015-01-30,LSIP.JK,1278.6121826171875,1278.6121826171875,1264.7142241104789,1278.6121826171875,7540300.0
2015-01-30,TINS.JK,1000.1945190429688,1017.219106601147,995.9383721534242,1008.706812822058,4673000.0
2015-01-30,ULTJ.JK,899.1390991210938,899.1390991210938,899.1390991210938,899.1390991210938,2400.0
2015-02-02,ISAT.JK,808.3717041015625,830.6856030855455,797.2147546095711,830.6856030855455,643200.0
2015-02-02,LSIP.JK,1261.2396240234375,1278.6120706353306,1257.7651347010587,1278.6120706353306,12327500.0
2015-02-02,TINS.JK,987.4259033203124,1004.4504878603178,983.1697571853113,1000.1943417253163,4410100.0
2015-02-02,ULTJ.JK,881.7223510742188,881.7223510742188,859.9514288254726,859.9514288254726,2800.0
2015-02-03,ISAT.JK,791.1290893554688,813.4429867475461,791.1290893554688,810.4001825577174,668400.0
2015-02-03,LSIP.JK,1240.392578125,1275.1374682685573,1233.4436000962885,1271.6629792542017,29160200.0
2015-02-03,TINS.JK,978.91357421875,995.9381581182066,978.91357421875,991.6820121433424,2869000.0
2015-02-03,ULTJ.JK,859.951416015625,881.7223379400712,859.951416015625,881.7223379400712,20400.0
2015-02-04,ISAT.JK,812.4288330078125,814.457369419817,791.129200681765,791.129200681765,2573600.0
2015-02-04,LSIP.JK,1240.392578125,1261.2395122111343,1233.4436000962885,1250.8160451680671,32200900.0
2015-02-04,TINS.JK,966.14501953125,991.6818922941906,961.88887407076,991.6818922941906,7410100.0
2015-02-04,ULTJ.JK,859.951416015625,913.2901747305182,859.951416015625,913.2901747305182,71600.0
2015-02-05,ISAT.JK,816.48583984375,821.5571804638976,811.4144992236025,812.4287673476321,810800.0
2015-02-05,LSIP.JK,1295.984375,1299.4588639410188,1240.3925519436998,1240.3925519436998,63351600.0
2015-02-05,TINS.JK,953.3766479492188,978.9135224478586,944.8643564496722,978.9135224478586,6459500.0
2015-02-05,ULTJ.JK,859.951416015625,859.951416015625,859.951416015625,859.951416015625,37600.0
2015-02-06,ISAT.JK,817.5001831054688,819.5287195399737,811.4145738019541,818.5144513227212,1189600.0
2015-02-06,LSIP.JK,1355.05078125,1361.9997596153846,1320.305889423077,1320.305889423077,88272600.0
2015-02-06,TINS.JK,961.8889770507812,966.1451229669352,944.8643933861656,961.8889770507812,21748100.0
2015-02-06,ULTJ.JK,879.5452270507812,879.5452270507812,879.5452270507812,879.5452270507812,400.0
2015-02-09,ISAT.JK,811.4144897460938,817.5000984191895,811.4144897460938,817.5000984191895,553600.0
2015-02-09,LSIP.JK,1320.3057861328125,1351.576186330695,1313.3568083110608,1348.1016974198192,35835000.0
2015-02-09,TINS.JK,957.6329345703124,974.6575200737848,957.6329345703124,961.8890809461806,6173100.0
2015-02-09,ULTJ.JK,859.951416015625,879.5452457476265,849.0659550534018,859.951416015625,206800.0
2015-02-10,ISAT.JK,795.1862182617188,811.4145084303252,791.1291457195671,811.4145084303252,954800.0
2015-02-10,LSIP.JK,1309.8824462890625,1334.20387102122,1309.8824462890625,1330.729381773769,18579100.0
2015-02-10,TINS.JK,957.6329345703124,961.8890809461806,949.1206418185764,957.6329345703124,3248000.0
2015-02-10,ULTJ.JK,859.951416015625,859.951416015625,859.951416015625,859.951416015625,0.0
2015-02-11,ISAT.JK,780.9865112304688,795.1862659801136,780.9865112304688,795.1862659801136,2132800.0
2015-02-11,LSIP.JK,1316.831298828125,1320.3057877432389,1299.4588542525562,1309.8823209978975,10194800.0
2015-02-11,TINS.JK,940.6082763671876,970.40129869556,940.6082763671876,961.8890066017392,13103500.0
2015-02-11,ULTJ.JK,859.951416015625,859.951416015625,859.951416015625,859.951416015625,18000.0
2015-02-12,ISAT.JK,788.0863037109375,806.3431292795307,783.0149632752172,789.1005717980815,1090000.0
2015-02-12,LSIP.JK,1320.3057861328125,1341.1527195980675,1309.882319400185,1313.3568083110608,23214900.0
2015-02-12,TINS.JK,919.3275146484376,949.1205359564888,910.8152228461372,936.3520982530382,14705000.0
2015-02-12,ULTJ.JK,862.1285400390625,862.1285400390625,838.1805250379774,859.9514477662366,397600.0
2015-02-13,ISAT.JK,791.1290893554688,798.2289657984024,788.08628516564,791.1290893554688,295600.0
2015-02-13,LSIP.JK,1327.2545166015625,1337.677981391627,1316.831051811498,1327.2545166015625,19497100.0
2015-02-13,TINS.JK,910.8153076171876,927.8398928062938,902.3030150226344,927.8398928062938,12510000.0
2015-02-13,ULTJ.JK,882.8109130859375,883.8994592179793,862.1285365771424,862.1285365771424,240400.0
2015-02-16,ISAT.JK,792.1434326171875,798.2290415745538,791.1291644576264,791.1291644576264,640000.0
2015-02-16,LSIP.JK,1320.3057861328125,1337.6782306871917,1320.3057861328125,1334.2037417763158,13696600.0
2015-02-16,TINS.JK,915.0714111328124,927.8398494276888,898.0468267396438,919.3275572311046,12101800.0
2015-02-16,ULTJ.JK,861.0399780273438,882.8109003542046,861.0399780273438,882.8109003542046,11200.0
2015-02-17,ISAT.JK,792.1434326171875,801.271846053237,791.1291644576264,791.1291644576264,357600.0
